-0.799335, -6.67865
-3.82747, 9.21613
15.3247, 12.3997
28.4165, 10.3127

0.587086, -0.7989
0.880208, -0.396049
-0.142997, -0.812524
0, 0
0.910696, 0.94592
-0.131537, -6.51148
-3.50912, 9.3561
15.7129, 12.6725
28.8435, 10.5831

0.900429, -0.411907
0.561631, 0.095323
0.402089, -0.945259
0, 0
0.853191, 1.39303
0.38972, -6.13632
-3.33747, 9.69466
15.9531, 13.1455
29.1228, 11.0538

0.986867, 0.0788407
0.324089, 0.139195
1.02377, -0.649188
0, 0
0.570645, 1.86749
0.684744, -5.64986
-3.39193, 10.135
15.966, 13.7217
29.1749, 11.6283

0.824521, 0.549746
0.378715, 0.110959
1.37384, 0.0721743
0, 0
0.0559466, 2.25009
0.731383, -5.17566
-3.69433, 10.5537
15.7296, 14.2778
28.978, 12.1828

0.454857, 0.882543
0.629137, 0.396786
1.17923, 0.948438
0, 0
-0.636675, 2.42929
0.570828, -4.83194
-4.20321, 10.8323
15.2855, 14.6953
28.5735, 12.5991

-0.0286503, 0.994762
0.409019, 1.17156
0.425224, 1.56356
0, 0
-1.40309, 2.33101
0.296275, -4.70115
-4.82504, 10.8885
14.7271, 14.8918
28.0549, 12.7947

-0.505186, 0.859938
-0.627562, 1.41879
-0.600776, 1.5823
0, 0
-2.11392, 1.93832
0.0282555, -4.80974
-5.43901, 10.6958
14.1752, 14.8409
27.543, 12.7431

-0.857144, 0.512837
-1.46461, 0.761664
-1.44394, 0.946541
0, 0
-2.64496, 1.29627
-0.11591, -5.12293
-5.92747, 10.2889
13.7474, 14.5772
27.1555, 12.4792

-0.998507, 0.0396723
-1.58187, -0.247513
-1.71876, -0.0799355
0, 0
-2.90545, 0.501848
-0.0504885, -5.55451
-6.20439, 9.7542
13.5299, 14.1871
26.9783, 12.0891

-0.894822, -0.443213
-0.955595, -0.996996
-1.31001, -1.04332
0, 0
-2.85792, -0.317588
0.258685, -5.98816
-6.23528, 9.20793
13.5569, 13.7868
27.046, 11.6892

-0.571108, -0.817024
-0.113985, -0.9151
-0.428226, -1.53165
0, 0
-2.52601, -1.03208
0.786297, -6.3051
-6.04515, 8.76893
13.8035, 13.4952
27.3333, 11.3982

-0.106346, -0.988823
0.00601366, -0.47024
0.506941, -1.38076
0, 0
-1.98894, -1.5375
1.45308, -6.41244
-5.71296, 8.53016
14.1907, 13.4052
27.7615, 11.3092

0.384728, -0.914564
-0.101439, -0.50501
1.09176, -0.743306
0, 0
-1.36327, -1.77869
2.14401, -6.26618
-5.35342, 8.53569
14.6038, 13.5607
28.2158, 11.4661

0.779302, -0.611249
0.123874, -0.714669
1.14538, 0.0179195
0, 0
-0.775301, -1.76172
2.73597, -5.88338
-5.08931, 8.76852
14.92, 13.945
28.5733, 11.8519

0.977601, -0.154087
0.691428, -0.67784
0.777861, 0.54688
0, 0
-0.330027, -1.55119
3.12892, -5.33931
-5.02039, 9.15346
